"Number","Method","Time","Count","SelfTime"
"6156","org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest.testCreateLosslessFromImageINT_BGR ()V","1235506","1","195"
"6157","org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest.testCreateLosslessFromImageBITMASK4BYTE_ABGR ()V","1235494","1","164"
"6158","org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest.doBitmaskTransparencyTest (ILjava/lang/String;)V","2294692","2","233229"
"6159","java.awt.image.Raster.getTransferType ()I","14","3","14"
"6160","org.apache.pdfbox.pdmodel.graphics.image.LosslessFactory.createFromRGBImage (Ljava/awt/image/BufferedImage;Lorg/apache/pdfbox/pdmodel/PDDocument;)Lorg/apache/pdfbox/pdmodel/graphics/image/PDImageXObject;","85362","5","38964"
"6161","java.util.Random.nextFloat ()F","23329","131904","23329"
"6162","java.awt.Graphics2D.fillRect (IIII)V","5025","16","5025"
"6163","java.awt.GraphicsConfiguration.createCompatibleImage (III)Ljava/awt/image/BufferedImage;","216","2","216"
"6164","java.awt.Graphics2D.setColor (Ljava/awt/Color;)V","72","4","72"
"6165","java.util.Random.setSeed (J)V","10","2","10"
"6166","org.apache.pdfbox.pdmodel.font.encoding.GlyphList_ESTest_scaffolding.doneWithTestCase ()V","1225506","18","240"
"6167","org.apache.pdfbox.pdmodel.font.encoding.GlyphList_ESTest_scaffolding.resetClasses ()V","1220905","18","84"
"6168","org.apache.pdfbox.pdmodel.graphics.image.LosslessFactoryTest.testCreateLosslessFromImageINT_RGB ()V","1214701","1","178"
"6169","org.apache.pdfbox.multipdf.PDFMergerUtilityTest.testStructureTreeMergeIDTree ()V","1212304","1","228"
"6170","org.apache.pdfbox.pdmodel.PDStructureElementNameTreeNode.createChildNode (Lorg/apache/pdfbox/cos/COSDictionary;)Lorg/apache/pdfbox/pdmodel/common/PDNameTreeNode;","29","29","8"
"6171","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkInfo.getCOSObject ()Lorg/apache/pdfbox/cos/COSDictionary;","2","4","2"
"6172","org.apache.pdfbox.pdmodel.PDDocumentCatalog.setLanguage (Ljava/lang/String;)V","34","2","5"
"6173","org.apache.pdfbox.pdmodel.interactive.documentnavigation.destination.PDPageXYZDestination.<init> (Lorg/apache/pdfbox/cos/COSArray;)V","544","281","190"
"6174","org.apache.pdfbox.pdmodel.PDDocumentCatalog.setDocumentOutline (Lorg/apache/pdfbox/pdmodel/interactive/documentnavigation/outline/PDDocumentOutline;)V","17","4","5"
"6175","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode_ESTest_scaffolding.initEvoSuiteFramework ()V","1190996","1","282"
"6176","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode_ESTest_scaffolding.initializeClasses ()V","643516","1","152"
"6177","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","546509","1","10"
"6178","org.apache.pdfbox.cos.COSDictionary$MockitoMock$559550885.<clinit> ()V","787","1","514"
"6179","org.apache.pdfbox.cos.COSInteger$MockitoMock$744730197.<clinit> ()V","209","1","154"
"6180","org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent$MockitoMock$669131289.<clinit> ()V","178","1","119"
"6181","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject$MockitoMock$320921610.<clinit> ()V","173","1","119"
"6182","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference$MockitoMock$23986625.<clinit> ()V","160","1","111"
"6183","org.apache.pdfbox.cos.COSBase$MockitoMock$640205323.<clinit> ()V","156","1","113"
"6184","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference$MockitoMock$1264179612.<clinit> ()V","141","1","100"
"6185","org.apache.pdfbox.cos.COSDictionary$MockitoMock$559550885.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6186","org.apache.pdfbox.cos.COSInteger$MockitoMock$744730197.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6187","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDAttributeObject$MockitoMock$320921610.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6188","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDMarkedContentReference$MockitoMock$23986625.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6189","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDObjectReference$MockitoMock$1264179612.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6190","org.apache.pdfbox.pdmodel.documentinterchange.markedcontent.PDMarkedContent$MockitoMock$669131289.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6191","org.apache.pdfbox.cos.COSBase$MockitoMock$640205323.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","1","1","1"
"6192","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureNode_ESTest_scaffolding.setSystemProperties ()V","31155","56","532"
"6193","org.apache.pdfbox.pdmodel.font.encoding.Encoding_ESTest_scaffolding.initEvoSuiteFramework ()V","1170621","1","560"
"6194","org.apache.pdfbox.pdmodel.font.encoding.Encoding_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","721140","1","7"
"6195","org.apache.pdfbox.cos.COSDictionary$MockitoMock$1514264591.<clinit> ()V","1132","1","784"
"6196","org.apache.pdfbox.cos.COSArray$MockitoMock$868720120.<clinit> ()V","672","1","497"
"6197","org.apache.pdfbox.cos.COSName$MockitoMock$1625076525.<clinit> ()V","312","1","238"
"6198","org.apache.fontbox.encoding.Encoding$MockitoMock$205927697.<clinit> ()V","222","1","156"
"6199","org.apache.pdfbox.cos.COSArray$MockitoMock$868720120.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","4","1","4"
"6200","org.apache.pdfbox.cos.COSDictionary$MockitoMock$1514264591.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","4","1","4"
"6201","org.apache.fontbox.encoding.Encoding$MockitoMock$205927697.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6202","org.apache.pdfbox.cos.COSName$MockitoMock$1625076525.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6203","org.apache.pdfbox.pdmodel.font.encoding.Encoding_ESTest_scaffolding.initializeClasses ()V","447995","1","185"
"6204","org.apache.pdfbox.pdmodel.font.encoding.Encoding_ESTest_scaffolding.setSystemProperties ()V","6716","10","132"
"6205","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDAbstractAppearanceHandler_ESTest_scaffolding.doneWithTestCase ()V","1162957","58","489"
"6206","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDAbstractAppearanceHandler_ESTest_scaffolding.resetClasses ()V","1144255","58","432"
"6207","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDStrikeoutAppearanceHandler.__STATIC_RESET ()V","1460","77","174"
"6208","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDUnderlineAppearanceHandler.__STATIC_RESET ()V","1283","79","164"
"6209","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDCircleAppearanceHandler.__STATIC_RESET ()V","1623","93","240"
"6210","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDPolylineAppearanceHandler.__STATIC_RESET ()V","2580","142","330"
"6211","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDLinkAppearanceHandler.__STATIC_RESET ()V","2493","151","366"
"6212","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSquigglyAppearanceHandler.__STATIC_RESET ()V","1226","83","150"
"6213","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDInkAppearanceHandler.__STATIC_RESET ()V","1830","132","212"
"6214","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSquareAppearanceHandler.__STATIC_RESET ()V","1497","98","191"
"6215","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDPolygonAppearanceHandler.__STATIC_RESET ()V","1849","132","217"
"6216","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDCaretAppearanceHandler.__STATIC_RESET ()V","1514","126","182"
"6217","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDHighlightAppearanceHandler.__STATIC_RESET ()V","978","78","128"
"6218","org.apache.pdfbox.pdmodel.interactive.annotation.handlers.PDSoundAppearanceHandler.__STATIC_RESET ()V","84","126","84"
"6219","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler_ESTest_scaffolding.initEvoSuiteFramework ()V","1132133","1","396"
"6220","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler_ESTest_scaffolding.initializeClasses ()V","1097915","1","146"
"6221","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","33189","1","3"
"6222","org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy$MockitoMock$1275235877.<clinit> ()V","226","1","171"
"6223","org.apache.pdfbox.pdmodel.encryption.StandardProtectionPolicy$MockitoMock$1275235877.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6224","org.apache.pdfbox.pdmodel.encryption.StandardSecurityHandler_ESTest_scaffolding.setSystemProperties ()V","32413","55","507"
"6225","org.apache.pdfbox.multipdf.Splitter_ESTest_scaffolding.initEvoSuiteFramework ()V","1130908","1","287"
"6226","org.apache.pdfbox.multipdf.Splitter_ESTest_scaffolding.initializeClasses ()V","980747","1","194"
"6227","org.apache.pdfbox.multipdf.Splitter_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","149246","1","2"
"6228","org.apache.pdfbox.pdmodel.PDPage$MockitoMock$878362552.<clinit> ()V","462","1","326"
"6229","org.apache.pdfbox.pdmodel.PDPage$MockitoMock$878362552.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6230","org.apache.pdfbox.multipdf.Splitter_ESTest_scaffolding.setSystemProperties ()V","11870","19","504"
"6231","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot_ESTest_scaffolding.initEvoSuiteFramework ()V","1123266","1","234"
"6232","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","784992","1","4"
"6233","org.apache.pdfbox.cos.COSDictionary$MockitoMock$1550907327.<clinit> ()V","956","1","628"
"6234","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement$MockitoMock$1724725671.<clinit> ()V","645","1","453"
"6235","org.apache.pdfbox.cos.COSDictionary$MockitoMock$1550907327.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6236","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureElement$MockitoMock$1724725671.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6237","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot_ESTest_scaffolding.initializeClasses ()V","337506","1","134"
"6238","org.apache.pdfbox.pdmodel.documentinterchange.logicalstructure.PDStructureTreeRoot_ESTest_scaffolding.setSystemProperties ()V","13786","25","254"
"6239","org.apache.pdfbox.pdmodel.graphics.color.PDSeparation_ESTest_scaffolding.initEvoSuiteFramework ()V","1121095","1","316"
"6240","org.apache.pdfbox.pdmodel.graphics.color.PDSeparation_ESTest_scaffolding.initializeClasses ()V","599121","1","165"
"6241","org.apache.pdfbox.pdmodel.graphics.color.PDSeparation_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","521128","1","8"
"6242","org.apache.pdfbox.cos.COSDictionary$MockitoMock$512530039.<clinit> ()V","889","1","596"
"6243","org.apache.pdfbox.cos.COSArray$MockitoMock$86255668.<clinit> ()V","513","1","382"
"6244","org.apache.pdfbox.pdmodel.common.function.PDFunction$MockitoMock$1776987722.<clinit> ()V","264","1","193"
"6245","org.apache.pdfbox.cos.COSArray$MockitoMock$86255668.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6246","org.apache.pdfbox.cos.COSDictionary$MockitoMock$512530039.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6247","org.apache.pdfbox.pdmodel.common.function.PDFunction$MockitoMock$1776987722.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6248","org.apache.pdfbox.pdmodel.graphics.color.PDSeparation_ESTest_scaffolding.setSystemProperties ()V","11056","20","171"
"6249","org.apache.pdfbox.pdmodel.graphics.pattern.PDAbstractPattern_ESTest_scaffolding.initEvoSuiteFramework ()V","1119256","1","557"
"6250","org.apache.pdfbox.pdmodel.graphics.pattern.PDAbstractPattern_ESTest_scaffolding.initializeClasses ()V","755599","1","289"
"6251","org.apache.pdfbox.pdmodel.graphics.pattern.PDAbstractPattern_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","362338","1","6"
"6252","org.apache.pdfbox.cos.COSDictionary$MockitoMock$1327889254.<clinit> ()V","825","1","567"
"6253","org.apache.pdfbox.cos.COSDictionary$MockitoMock$1327889254.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6254","org.apache.pdfbox.pdmodel.graphics.pattern.PDAbstractPattern_ESTest_scaffolding.setSystemProperties ()V","7717","17","146"
"6255","org.apache.pdfbox.encryption.TestSymmetricKeyEncryption.testProtectionInnerAttachment ()V","1118072","1","95"
"6256","org.apache.pdfbox.encryption.TestSymmetricKeyEncryption.testSymmEncrForKeySizeInner (IZI[BLjava/io/File;Ljava/lang/String;Ljava/lang/String;)V","1072918","4","147"
"6257","org.apache.pdfbox.encryption.TestSymmetricKeyEncryption.extractEmbeddedFile (Ljava/io/InputStream;Ljava/lang/String;)Ljava/io/File;","92076","5","351"
"6258","org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.getSize ()I","202","10","42"
"6259","org.apache.pdfbox.cos.COSDictionary.getEmbeddedInt (Ljava/lang/String;Ljava/lang/String;)I","271","21","39"
"6260","org.apache.pdfbox.cos.COSDictionary.getEmbeddedInt (Ljava/lang/String;Lorg/apache/pdfbox/cos/COSName;)I","320","35","38"
"6261","org.apache.pdfbox.cos.COSDictionary.getEmbeddedInt (Ljava/lang/String;Lorg/apache/pdfbox/cos/COSName;I)I","350","43","74"
"6262","org.apache.pdfbox.cos.COSDictionary.getDictionaryObject (Ljava/lang/String;)Lorg/apache/pdfbox/cos/COSBase;","38453","6138","10647"
"6263","org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.convertCOSToPD (Lorg/apache/pdfbox/cos/COSBase;)Lorg/apache/pdfbox/pdmodel/common/COSObjectable;","11284","17","18"
"6264","org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.convertCOSToPD (Lorg/apache/pdfbox/cos/COSBase;)Lorg/apache/pdfbox/pdmodel/common/filespecification/PDComplexFileSpecification;","11266","17","11136"
"6265","org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.<init> (Lorg/apache/pdfbox/cos/COSDictionary;)V","351","26","159"
"6266","org.apache.pdfbox.pdmodel.common.filespecification.PDFileSpecification.<init> ()V","561","80","561"
"6267","org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEmbeddedFile ()Lorg/apache/pdfbox/pdmodel/common/filespecification/PDEmbeddedFile;","24675","13","24517"
"6268","org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getObjectFromEFDictionary (Lorg/apache/pdfbox/cos/COSName;)Lorg/apache/pdfbox/cos/COSBase;","208","26","35"
"6269","org.apache.pdfbox.pdmodel.common.filespecification.PDComplexFileSpecification.getEFDictionary ()Lorg/apache/pdfbox/cos/COSDictionary;","211","30","92"
"6270","org.apache.pdfbox.pdmodel.common.filespecification.PDEmbeddedFile.<init> (Lorg/apache/pdfbox/cos/COSStream;)V","552","21","176"
"6271","org.apache.pdfbox.pdmodel.PDDocumentNameDictionary.getEmbeddedFiles ()Lorg/apache/pdfbox/pdmodel/PDEmbeddedFilesNameTreeNode;","44524","41","44191"
"6272","org.apache.pdfbox.pdmodel.PDEmbeddedFilesNameTreeNode.<init> (Lorg/apache/pdfbox/cos/COSDictionary;)V","70","13","30"
"6273","org.apache.pdfbox.encryption.TestSymmetricKeyEncryption.getFileAsByteArray (Ljava/io/File;)[B","3065","8","19"
"6274","org.junit.Assert.assertEquals (Ljava/lang/String;JJ)V","52","51","52"
"6275","org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding_ESTest_scaffolding.initEvoSuiteFramework ()V","1112323","1","452"
"6276","org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","760281","1","7"
"6277","org.apache.pdfbox.cos.COSDictionary$MockitoMock$1572883017.<clinit> ()V","1652","1","1074"
"6278","org.apache.pdfbox.cos.COSArray$MockitoMock$2127594006.<clinit> ()V","1317","1","855"
"6279","org.apache.pdfbox.cos.COSName$MockitoMock$1970950212.<clinit> ()V","338","1","251"
"6280","org.apache.pdfbox.cos.COSDictionary$MockitoMock$1572883017.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","6","1","6"
"6281","org.apache.pdfbox.cos.COSArray$MockitoMock$2127594006.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","4","1","4"
"6282","org.apache.pdfbox.cos.COSName$MockitoMock$1970950212.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","3","1","3"
"6283","org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding_ESTest_scaffolding.initializeClasses ()V","350864","1","229"
"6284","org.apache.pdfbox.pdmodel.font.encoding.DictionaryEncoding_ESTest_scaffolding.setSystemProperties ()V","12841","16","214"
"6285","org.apache.pdfbox.pdmodel.font.FontMapperImpl_ESTest_scaffolding.doneWithTestCase ()V","1110158","2","147"
"6286","org.apache.pdfbox.pdmodel.font.FontMapperImpl_ESTest_scaffolding.resetClasses ()V","1109539","2","21"
"6287","org.apache.pdfbox.pdmodel.font.FontMapperImpl$FontMatch.__STATIC_RESET ()V","14","2","14"
"6288","org.apache.fontbox.pfb.PfbParser.__STATIC_RESET ()V","540","117","540"
"6289","org.apache.fontbox.cff.CFFFont.__STATIC_RESET ()V","140","65","140"
"6290","org.apache.fontbox.type1.Type1Parser.__STATIC_RESET ()V","179","115","179"
"6291","org.apache.fontbox.cff.CFFCIDFont.__STATIC_RESET ()V","87","49","87"
"6292","org.apache.fontbox.cff.CFFCIDFont$PrivateType1CharStringReader.__STATIC_RESET ()V","76","49","76"
"6293","org.apache.fontbox.cff.CFFType1Font.__STATIC_RESET ()V","67","42","67"
"6294","org.apache.fontbox.cff.CFFType1Font$PrivateType1CharStringReader.__STATIC_RESET ()V","59","42","59"
"6295","org.apache.fontbox.type1.Type1Font.__STATIC_RESET ()V","168","115","168"
"6296","org.apache.pdfbox.pdmodel.font.FontInfo.__STATIC_RESET ()V","11","7","11"
"6297","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory_ESTest_scaffolding.initEvoSuiteFramework ()V","1104362","1","465"
"6298","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory_ESTest_scaffolding.initializeClasses ()V","985120","1","155"
"6299","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory_ESTest_scaffolding.initMocksToAvoidTimeoutsInTheTests ()V","117627","1","13"
"6300","org.apache.pdfbox.pdmodel.PDDocument$MockitoMock$1328787666.<clinit> ()V","634","1","492"
"6301","org.apache.pdfbox.pdmodel.PDDocument$MockitoMock$1328787666.setMockitoInterceptor (Lorg/evosuite/shaded/org/mockito/internal/creation/bytebuddy/MockMethodInterceptor;)V","2","1","2"
"6302","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory_ESTest_scaffolding.setSystemProperties ()V","6206","12","101"
"6303","org.apache.pdfbox.multipdf.MergeAcroFormsTest.testAnnotsEntry ()V","1103435","1","154"
"6304","org.apache.pdfbox.pdmodel.PDDocument.load (Ljava/io/InputStream;Lorg/apache/pdfbox/io/MemoryUsageSetting;)Lorg/apache/pdfbox/pdmodel/PDDocument;","618187","11","29"
"6305","org.apache.pdfbox.multipdf.PDFMergerUtility.addSource (Ljava/io/InputStream;)V","23","7","4"
"6306","org.junit.Assert.assertNotNull (Ljava/lang/String;Ljava/lang/Object;)V","370","506","370"
"6307","org.apache.pdfbox.multipdf.PDFMergerUtilityTest.testStructureTreeMerge4 ()V","1081161","1","105"
"6308","org.apache.pdfbox.pdmodel.interactive.documentnavigation.outline.PDDocumentOutline.isNodeOpen ()Z","5","15","5"
"6309","org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation_ESTest_scaffolding.doneWithTestCase ()V","1073544","67","570"
"6310","org.apache.pdfbox.pdmodel.interactive.annotation.PDAnnotation_ESTest_scaffolding.resetClasses ()V","1051508","67","526"
"6311","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactoryTest.testCreateFromImageINT_ARGB ()V","1064123","1","58188"
"6312","javax.imageio.spi.ImageWriterSpi.canEncodeImage (Ljava/awt/image/RenderedImage;)Z","405","2","405"
"6313","javax.imageio.ImageIO.getImageWritersBySuffix (Ljava/lang/String;)Ljava/util/Iterator;","1109","9","1109"
"6314","javax.imageio.ImageWriter.getOriginatingProvider ()Ljavax/imageio/spi/ImageWriterSpi;","21","2","21"
"6315","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.createFromImage (Lorg/apache/pdfbox/pdmodel/PDDocument;Ljava/awt/image/BufferedImage;)Lorg/apache/pdfbox/pdmodel/graphics/image/PDImageXObject;","160616","5","8"
"6316","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.createFromImage (Lorg/apache/pdfbox/pdmodel/PDDocument;Ljava/awt/image/BufferedImage;F)Lorg/apache/pdfbox/pdmodel/graphics/image/PDImageXObject;","169893","7","7"
"6317","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.createFromImage (Lorg/apache/pdfbox/pdmodel/PDDocument;Ljava/awt/image/BufferedImage;FI)Lorg/apache/pdfbox/pdmodel/graphics/image/PDImageXObject;","169886","7","12"
"6318","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.createJPEG (Lorg/apache/pdfbox/pdmodel/PDDocument;Ljava/awt/image/BufferedImage;FI)Lorg/apache/pdfbox/pdmodel/graphics/image/PDImageXObject;","169874","7","153"
"6319","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.getColorImage (Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","75066","7","27"
"6320","java.awt.image.ColorModel.hasAlpha ()Z","20","8","20"
"6321","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.encodeImageToJPEGStream (Ljava/awt/image/BufferedImage;FILjava/io/OutputStream;)V","63414","7","236"
"6322","javax.imageio.ImageWriter.write (Ljavax/imageio/metadata/IIOMetadata;Ljavax/imageio/IIOImage;Ljavax/imageio/ImageWriteParam;)V","10265009","103","10265009"
"6323","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.getJPEGImageWriter ()Ljavax/imageio/ImageWriter;","5935","7","113"
"6324","javax.imageio.ImageWriter.getDefaultWriteParam ()Ljavax/imageio/ImageWriteParam;","2004","118","2004"
"6325","javax.imageio.ImageWriter.getDefaultImageMetadata (Ljavax/imageio/ImageTypeSpecifier;Ljavax/imageio/ImageWriteParam;)Ljavax/imageio/metadata/IIOMetadata;","173700","111","173700"
"6326","javax.imageio.ImageWriter.setOutput (Ljava/lang/Object;)V","5408","103","5408"
"6327","javax.imageio.ImageWriter.dispose ()V","579","111","579"
"6328","javax.imageio.stream.ImageOutputStream.close ()V","62640","103","62640"
"6329","javax.imageio.ImageIO.createImageOutputStream (Ljava/lang/Object;)Ljavax/imageio/stream/ImageOutputStream;","42814","103","42814"
"6330","javax.imageio.ImageWriteParam.setCompressionMode (I)V","180","69","180"
"6331","javax.imageio.IIOImage.<init> (Ljava/awt/image/RenderedImage;Ljava/util/List;Ljavax/imageio/metadata/IIOMetadata;)V","194","102","194"
"6332","javax.imageio.ImageTypeSpecifier.<init> (Ljava/awt/image/RenderedImage;)V","455","111","455"
"6333","org.w3c.dom.Element.getElementsByTagName (Ljava/lang/String;)Lorg/w3c/dom/NodeList;","1041","235","1041"
"6334","org.w3c.dom.Element.setAttribute (Ljava/lang/String;Ljava/lang/String;)V","847","92","847"
"6335","javax.imageio.ImageWriteParam.setCompressionQuality (F)V","249","44","249"
"6336","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.getAlphaImage (Ljava/awt/image/BufferedImage;)Ljava/awt/image/BufferedImage;","20990","7","19"
"6337","java.awt.image.BufferedImage.getAlphaRaster ()Ljava/awt/image/WritableRaster;","143","2","143"
"6338","org.apache.pdfbox.pdmodel.graphics.image.JPEGFactory.getColorSpaceFromAWT (Ljava/awt/image/BufferedImage;)Lorg/apache/pdfbox/pdmodel/graphics/color/PDColorSpace;","64","7","47"
"6339","java.awt.color.ColorSpace.isCS_sRGB ()Z","6","4","6"
"6340","org.apache.pdfbox.encryption.TestPublicKeyEncryption.setUp ()V","1060112","9","547"
"6341","javax.crypto.Cipher.getMaxAllowedKeyLength (Ljava/lang/String;)I","819086","14","819086"
"6342","org.apache.pdfbox.encryption.TestPublicKeyEncryption.getRecipient (Ljava/lang/String;Lorg/apache/pdfbox/pdmodel/encryption/AccessPermission;)Lorg/apache/pdfbox/pdmodel/encryption/PublicKeyRecipient;","36729","18","453"
"6343","java.security.cert.CertificateFactory.generateCertificate (Ljava/io/InputStream;)Ljava/security/cert/Certificate;","25877","18","25877"
"6344","java.security.cert.CertificateFactory.getInstance (Ljava/lang/String;)Ljava/security/cert/CertificateFactory;","437","18","437"
"6345","org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient.<init> ()V","31","18","31"
"6346","org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient.setPermission (Lorg/apache/pdfbox/pdmodel/encryption/AccessPermission;)V","16","18","16"
"6347","org.apache.pdfbox.pdmodel.encryption.PublicKeyRecipient.setX509 (Ljava/security/cert/X509Certificate;)V","11","18","11"
"6348","org.apache.pdfbox.pdmodel.graphics.shading.PDShading_ESTest_scaffolding.initEvoSuiteFramework ()V","1059957","1","476"
