"Number","Method","Time","Count","SelfTime"
"143","io.prometheus.client.Summary.build (Ljava/lang/String;Ljava/lang/String;)Lio/prometheus/client/Summary$Builder;","3321","2","3321"
"144","io.prometheus.client.Summary$Builder.quantile (DD)Lio/prometheus/client/Summary$Builder;","2008","4","2008"
"145","java.util.concurrent.ConcurrentMap.containsKey (Ljava/lang/Object;)Z","173","356","173"
"146","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$Context.lambda$getSummary$2 (Ljava/lang/String;Lorg/apache/zookeeper/metrics/MetricsContext$DetailLevel;Ljava/lang/String;)Lorg/apache/zookeeper/metrics/prometheus/PrometheusMetricsProvider$PrometheusSummary;","129","2","12"
"147","java.lang.IllegalArgumentException.<init> (Ljava/lang/String;)V","300","13","300"
"148","java.lang.StringBuilder.append (Ljava/lang/String;)Ljava/lang/StringBuilder;","200447","394294","200447"
"149","java.lang.StringBuilder.<init> ()V","163498","148336","163498"
"150","java.lang.StringBuilder.toString ()Ljava/lang/String;","162087","159465","162087"
"151","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.dump (Ljava/util/function/BiConsumer;)V","14209","9","634"
"152","io.prometheus.client.CollectorRegistry.metricFamilySamples ()Ljava/util/Enumeration;","8025","9","8025"
"153","java.util.List.forEach (Ljava/util/function/Consumer;)V","928","33","83"
"154","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.lambda$dump$0 (Ljava/util/function/BiConsumer;Lio/prometheus/client/Collector$MetricFamilySamples$Sample;)V","845","73","210"
"155","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProviderTest.lambda$testAdvancedSummary$9 ([ILjava/lang/String;Ljava/lang/Object;)V","35","5","15"
"156","org.junit.Assert.assertEquals (JJ)V","10880","2520","10880"
"157","java.lang.Number.intValue ()I","9","10","9"
"158","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.buildKeyForDump (Lio/prometheus/client/Collector$MetricFamilySamples$Sample;)Ljava/lang/String;","420","73","175"
"159","java.util.List.size ()I","39230","169351","39230"
"160","java.lang.StringBuilder.append (C)Ljava/lang/StringBuilder;","2937","6558","2937"
"161","java.util.List.get (I)Ljava/lang/Object;","123395","1448628","123395"
"162","java.lang.Double.valueOf (D)Ljava/lang/Double;","1617","721","1617"
"163","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.sampleGauges ()V","4217","10","3788"
"164","java.util.concurrent.ConcurrentMap.values ()Ljava/util/Collection;","179","20","179"
"165","java.util.Collection.forEach (Ljava/util/function/Consumer;)V","346","20","218"
"166","java.util.Enumeration.nextElement ()Ljava/lang/Object;","1388","1270","1388"
"167","java.util.Enumeration.hasMoreElements ()Z","45188","1539","44991"
"168","org.hamcrest.CoreMatchers.containsString (Ljava/lang/String;)Lorg/hamcrest/Matcher;","4650","2","4650"
"169","org.junit.Assert.assertThat (Ljava/lang/Object;Lorg/hamcrest/Matcher;)V","430","2","430"
"170","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$PrometheusSummary.add (J)V","93","4","10"
"171","io.prometheus.client.Summary.observe (D)V","83","4","83"
