"Number","Method","Time","Count","SelfTime"
"124","org.apache.maven.settings.building.DefaultSettingsBuilderFactory.newSettingsReader ()Lorg/apache/maven/settings/io/SettingsReader;","4087","1","4076"
"125","org.apache.maven.settings.io.DefaultSettingsReader.<init> ()V","11","1","11"
"126","org.apache.maven.settings.building.DefaultSettingsBuilderFactory.newSettingsWriter ()Lorg/apache/maven/settings/io/SettingsWriter;","2371","1","2355"
"127","org.apache.maven.settings.io.DefaultSettingsWriter.<init> ()V","16","1","16"
"128","org.apache.maven.settings.building.DefaultSettingsBuilder.<init> ()V","1753","1","1742"
"129","org.apache.maven.settings.merge.MavenSettingsMerger.<init> ()V","11","1","11"
"130","org.apache.maven.settings.building.DefaultSettingsBuilder.setSettingsValidator (Lorg/apache/maven/settings/validation/SettingsValidator;)Lorg/apache/maven/settings/building/DefaultSettingsBuilder;","5","1","5"
"131","org.apache.maven.settings.building.DefaultSettingsBuilder.setSettingsWriter (Lorg/apache/maven/settings/io/SettingsWriter;)Lorg/apache/maven/settings/building/DefaultSettingsBuilder;","4","1","4"
"132","org.apache.maven.settings.building.DefaultSettingsBuilder.setSettingsReader (Lorg/apache/maven/settings/io/SettingsReader;)Lorg/apache/maven/settings/building/DefaultSettingsBuilder;","3","1","3"
"133","org.apache.maven.settings.building.DefaultSettingsBuildingRequest.setSystemProperties (Ljava/util/Properties;)Lorg/apache/maven/settings/building/DefaultSettingsBuildingRequest;","139","1","14"
"134","java.util.Properties.putAll (Ljava/util/Map;)V","117","1","117"
"135","org.apache.maven.settings.building.DefaultSettingsBuilderFactoryTest.getSettings (Ljava/lang/String;)Ljava/io/File;","100","1","34"
"136","java.lang.StringBuilder.append (Ljava/lang/String;)Ljava/lang/StringBuilder;","992","209","992"
"137","java.lang.StringBuilder.<init> ()V","221","69","221"
"138","java.lang.StringBuilder.toString ()Ljava/lang/String;","6557","83","6557"
"139","org.apache.maven.settings.building.DefaultSettingsBuilderFactory.<init> ()V","13","1","13"
"140","org.apache.maven.settings.building.DefaultSettingsBuildingRequest.<init> ()V","12","1","12"
"141","java.lang.System.getProperties ()Ljava/util/Properties;","10","1","10"
"142","org.apache.maven.settings.building.DefaultSettingsBuildingRequest.setUserSettingsFile (Ljava/io/File;)Lorg/apache/maven/settings/building/DefaultSettingsBuildingRequest;","2","1","2"
"143","org.apache.maven.settings.building.DefaultSettingsBuildingResult.getEffectiveSettings ()Lorg/apache/maven/settings/Settings;","2","1","2"
"144","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.testValidateMirror ()V","22619","1","3270"
"145","org.apache.maven.settings.validation.DefaultSettingsValidator.addViolation (Lorg/apache/maven/settings/building/SettingsProblemCollector;Lorg/apache/maven/settings/building/SettingsProblem$Severity;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V","12866","15","6109"
"146","org.apache.maven.settings.validation.DefaultSettingsValidatorTest$SimpleProblemCollector.add (Lorg/apache/maven/settings/building/SettingsProblem$Severity;Ljava/lang/String;IILjava/lang/Exception;)V","238","15","63"
"147","java.util.List.add (Ljava/lang/Object;)Z","307","30","307"
"148","java.lang.StringBuilder.<init> (I)V","117","15","117"
"149","java.lang.StringBuilder.append (C)Ljava/lang/StringBuilder;","34","43","34"
"150","org.apache.maven.settings.Mirror.getMirrorOf ()Ljava/lang/String;","3430","2","3430"
"151","org.apache.maven.settings.validation.DefaultSettingsValidator.validateStringNotEmpty (Lorg/apache/maven/settings/building/SettingsProblemCollector;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Z","3008","25","83"
"152","org.apache.maven.settings.validation.DefaultSettingsValidator.validateNotNull (Lorg/apache/maven/settings/building/SettingsProblemCollector;Ljava/lang/String;Ljava/lang/Object;Ljava/lang/String;)Z","2849","25","2509"
"153","org.apache.maven.settings.validation.DefaultSettingsValidator.validateBannedCharacters (Lorg/apache/maven/settings/building/SettingsProblemCollector;Ljava/lang/String;Lorg/apache/maven/settings/building/SettingsProblem$Severity;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Z","131","9","50"
"154","java.lang.String.charAt (I)C","19","35","19"
"155","org.apache.maven.settings.IdentifiableBase.getId ()Ljava/lang/String;","92","39","92"
"156","org.apache.maven.settings.Mirror.getUrl ()Ljava/lang/String;","10","4","10"
"157","java.util.Iterator.next ()Ljava/lang/Object;","29","17","29"
"158","org.apache.maven.settings.Mirror.<init> ()V","219","2","149"
"159","org.apache.maven.settings.IdentifiableBase.<init> ()V","192","11","113"
"160","org.apache.maven.settings.Settings.addMirror (Lorg/apache/maven/settings/Mirror;)V","92","2","17"
"161","org.apache.maven.settings.validation.DefaultSettingsValidatorTest.assertContains (Ljava/lang/String;Ljava/lang/String;)V","395","12","67"
"162","java.lang.String.contains (Ljava/lang/CharSequence;)Z","154","12","154"
